date,n_c,n_m,n_x,n_b,n_m5plus,n_m8plus,max_class_rank,max_m_num,max_intensity,sum_intensity,mean_intensity,n_active_regions,mean_lat,n_cme,max_cme_speed,mean_cme_speed,max_kp,roll3_n_x,roll3_n_m,roll3_n_m5plus,roll3_intensity,roll3_n_cme,roll7_n_x,roll7_n_m,roll7_n_m5plus,roll7_intensity,roll7_n_cme,roll14_n_x,roll14_n_m,roll14_n_m5plus,roll14_intensity,roll14_n_cme,ema5_intensity,ema14_intensity,ema7_n_m,ema7_n_m5plus,ema_trend,lag27_n_x,lag27_n_m,lag27_n_m5plus,lag27_intensity,cycle_day,cycle_phase,day_of_year,x_next_7d
2024-11-02,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.2,1.2e-05,2.2e-05,1.1e-05,2.0,-12.5,2.0,514.0,435.0,0.0,1.0,15.0,1.0,7.733333333333337e-05,12.0,1.0,21.0,2.0,5.4999999999999995e-05,34.0,3.0,27.0,3.0,6.515714285714286e-05,70.0,5.525975213991814e-05,6.496279517078845e-05,3.1543638826835507,0.28423401089632444,0.8506369221742873,0.0,6.0,0.0,1.5000000000000002e-05,1798,0.3238332679692015,307,1
2024-11-03,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.4,1.4e-05,6.000000000000001e-05,1.2000000000000002e-05,3.0,-6.6,2.0,662.0,628.0,0.0,0.0,11.0,0.0,1.533333333333338e-05,6.0,1.0,25.0,2.0,5.2999999999999994e-05,35.0,3.0,32.0,3.0,6.615714285714286e-05,72.0,4.150650142661209e-05,5.816775581468332e-05,3.6157729120126634,0.21317550817224332,0.7135654598545571,2.0,1.0,0.0,0.00021,1799,0.32235328559234944,308,1
2024-11-04,1.0,12.0,0.0,0.0,1.0,0.0,2.0,5.5,5.5e-05,0.0002516,1.9353846153846154e-05,4.0,-5.230769230769231,4.0,1067.0,582.25,0.0,0.0,19.0,1.0,2.7000000000000046e-05,8.0,1.0,34.0,3.0,5.485714285714285e-05,37.0,3.0,44.0,4.0,6.964285714285715e-05,71.0,4.600433428440806e-05,5.774538837272555e-05,5.711829684009498,0.4098816311291826,0.7966754676142579,0.0,2.0,0.0,1.8e-05,1800,0.3208725148530483,309,1
2024-11-05,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.1,4.1e-05,0.000118,2.3599999999999998e-05,3.0,-9.0,6.0,545.0,454.5,0.0,0.0,22.0,1.0,3.6666666666666706e-05,12.0,1.0,38.0,3.0,5.914285714285714e-05,35.0,3.0,49.0,4.0,7.257142857142857e-05,73.0,4.4336222856272035e-05,5.551266992302881e-05,5.533872263007123,0.3074112233468869,0.7986685367096648,2.0,2.0,1.0,0.00018,1801,0.3193909593727413,310,1
2024-11-06,0.0,15.0,1.0,0.0,2.0,0.0,3.0,5.8,0.00022999999999999998,0.000522,3.2625e-05,3.0,-6.875,6.0,488.0,390.6666666666667,0.0,1.0,32.0,3.0,0.0001086666666666667,16.0,2.0,52.0,4.0,8.17142857142857e-05,30.0,4.0,64.0,6.0,8.900000000000001e-05,74.0,0.00010622414857084803,7.877764726662498e-05,7.900404197255343,0.7305584175101653,1.3484046840257828,0.0,5.0,0.0,3.0000000000000004e-05,1802,0.31790862277479165,311,0
2024-11-07,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.7,2.7000000000000002e-05,0.000143,2.042857142857143e-05,2.0,-9.142857142857142,4.0,926.0,597.0,0.0,1.0,27.0,2.0,9.933333333333337e-05,16.0,1.0,50.0,3.0,5.699999999999999e-05,26.0,3.0,70.0,6.0,6.735714285714286e-05,69.0,7.981609904723201e-05,7.187396096440832e-05,7.6753031479415075,0.5479188131326239,1.1105009098741143,0.0,3.0,0.0,2.1000000000000002e-05,1803,0.3164255086844701,312,0
2024-11-08,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5000000000000002e-05,1.5000000000000002e-05,1.5000000000000002e-05,1.0,-6.0,7.0,392.0,331.42857142857144,0.0,1.0,23.0,2.0,9.06666666666667e-05,17.0,1.0,47.0,3.0,5.6285714285714276e-05,31.0,3.0,70.0,6.0,6.764285714285715e-05,68.0,5.821073269815468e-05,6.429076616915387e-05,6.006477360956131,0.4109391098494679,0.9054291333999324,0.0,0.0,0.0,0.0,1804,0.3149416207289515,313,0
2024-11-09,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.2,1.2e-05,1.2e-05,1.2e-05,1.0,-10.0,2.0,342.0,310.0,0.0,0.0,9.0,0.0,1.8000000000000048e-05,13.0,1.0,46.0,3.0,5.6285714285714276e-05,31.0,2.0,67.0,5.0,5.5642857142857146e-05,65.0,4.280715513210312e-05,5.731866401326669e-05,4.754858020717098,0.3082043323871009,0.7468275101840334,0.0,0.0,0.0,0.0,1805,0.3134569625373029,314,0
2024-11-10,2.0,3.0,0.0,0.0,1.0,1.0,2.0,9.4,9.400000000000001e-05,0.0002001,4.002e-05,2.0,-9.6,3.0,921.0,570.3333333333334,0.0,0.0,5.0,1.0,4.033333333333338e-05,12.0,1.0,44.0,4.0,6.771428571428571e-05,32.0,2.0,69.0,6.0,6.035714285714287e-05,67.0,5.987143675473541e-05,6.22095088114978e-05,4.316143515537823,0.4811532492903257,0.9624161627148186,0.0,2.0,0.0,3.4e-05,1806,0.3119715377404737,315,0
2024-11-11,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.4,1.4e-05,2.5e-05,1.25e-05,1.0,-8.0,3.0,984.0,603.6666666666666,0.0,0.0,6.0,1.0,4.000000000000005e-05,8.0,1.0,34.0,3.0,6.185714285714285e-05,31.0,2.0,68.0,6.0,5.835714285714287e-05,68.0,4.4580957836490275e-05,5.57815743032981e-05,3.7371076366533673,0.36086493696774424,0.7992058021541786,0.0,5.0,0.0,2.1000000000000002e-05,1807,0.3104853499712896,316,0
2024-11-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2e-06,8.2e-06,8.2e-06,0.0,15.0,8.0,846.0,488.0,0.0,0.0,5.0,1.0,3.873333333333338e-05,14.0,1.0,29.0,3.0,5.717142857142857e-05,33.0,2.0,67.0,6.0,5.815714285714286e-05,68.0,3.2453971890993515e-05,4.943736439619169e-05,2.8028307274900253,0.27064870272580815,0.656466465948851,0.0,8.0,0.0,3.7000000000000005e-05,1808,0.30899840286444213,317,0
2024-11-13,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.7,1.7e-05,2.7e-05,1.35e-05,1.0,-10.5,5.0,499.0,331.6,0.0,0.0,4.0,0.0,1.306666666666671e-05,16.0,0.0,16.0,1.0,2.6742857142857138e-05,32.0,2.0,68.0,5.0,5.4228571428571436e-05,62.0,2.730264792732901e-05,4.5112382476699466e-05,2.602123045617519,0.2029865270443561,0.605214054953334,0.0,2.0,0.0,2.4e-05,1809,0.307510700056479,318,0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,692.0,427.7142857142857,0.0,0.0,2.0,0.0,8.400000000000043e-06,20.0,0.0,9.0,1.0,2.288571428571428e-05,35.0,1.0,59.0,4.0,3.9942857142857144e-05,61.0,1.8201765284886006e-05,3.909739814647287e-05,1.951592284213139,0.15223989528326706,0.4655492730410261,0.0,3.0,0.0,4.8e-05,1810,0.3060222451857967,319,0
2024-11-15,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,2.1000000000000002e-05,1.0500000000000001e-05,1.0,-19.5,7.0,731.0,512.2857142857143,0.0,0.0,4.0,0.0,9.33333333333338e-06,19.0,0.0,10.0,1.0,2.2314285714285706e-05,35.0,1.0,57.0,4.0,3.930000000000001e-05,66.0,1.5801176856590672e-05,3.535107839360982e-05,1.9636942131598543,0.11417992146245029,0.44697863755825185,0.0,2.0,1.0,6.500000000000001e-05,1811,0.30453304189263036,320,0
2024-11-16,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.6,1.6000000000000003e-05,1.6000000000000003e-05,1.6000000000000003e-05,1.0,-10.0,5.0,698.0,414.0,0.0,0.0,3.0,0.0,9.000000000000048e-06,19.0,0.0,10.0,1.0,2.288571428571428e-05,38.0,1.0,56.0,4.0,3.958571428571429e-05,69.0,1.5867451237727114e-05,3.277093460779518e-05,1.7227706598698906,0.08563494109683771,0.4841928198762065,0.0,0.0,0.0,0.0,1812,0.30304309381904654,321,0
2024-11-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.299999999999999e-06,5.299999999999999e-06,5.299999999999999e-06,0.0,-10.0,6.0,819.0,482.8333333333333,0.0,0.0,3.0,0.0,1.0766666666666714e-05,18.0,0.0,7.0,0.0,1.0214285714285707e-05,41.0,1.0,51.0,4.0,3.896428571428573e-05,73.0,1.2344967491818076e-05,2.9108143326755822e-05,1.292077994902418,0.06422620582262828,0.4241070051510549,0.0,0.0,0.0,6.2e-06,1813,0.3015524046089331,322,0
2024-11-18,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.7,3.7000000000000005e-05,0.000192,1.7454545454545456e-05,3.0,-9.363636363636363,4.0,538.0,418.75,0.0,0.0,12.0,0.0,1.943333333333338e-05,15.0,0.0,16.0,0.0,1.3499999999999993e-05,42.0,1.0,50.0,3.0,3.767857142857144e-05,73.0,2.0563311661212052e-05,3.016039088318838e-05,3.719058496176814,0.04816965436697121,0.681798579496335,0.0,0.0,0.0,0.0,1814,0.30006097790798936,323,0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,489.0,402.5,0.0,0.0,11.0,0.0,1.4100000000000046e-05,14.0,0.0,16.0,0.0,1.2328571428571422e-05,38.0,1.0,45.0,3.0,3.475000000000001e-05,71.0,1.3708874440808035e-05,2.6139005432096598e-05,2.78929387213261,0.0361272407752284,0.5244604457664116,0.0,0.0,0.0,0.0,1815,0.2985688173637198,324,0
2024-11-20,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,1.1000000000000001e-05,1.1000000000000001e-05,1.0,-8.0,4.0,472.0,422.5,0.0,0.0,12.0,0.0,1.6000000000000047e-05,12.0,0.0,15.0,0.0,1.1471428571428563e-05,37.0,0.0,31.0,1.0,1.9107142857142865e-05,69.0,1.2805916293872024e-05,2.4120471374483716e-05,2.3419704040994573,0.0270954305814213,0.530914843870713,1.0,1.0,0.0,0.00033,1816,0.2970759266254224,325,0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1560.0,800.6,0.0,0.0,1.0,0.0,3.6666666666667123e-06,13.0,0.0,15.0,0.0,1.1471428571428563e-05,35.0,0.0,24.0,1.0,1.7178571428571437e-05,70.0,8.537277529248016e-06,2.0904408524552554e-05,1.756477803074593,0.020321572936065974,0.4083960337467023,0.0,1.0,0.0,1.1000000000000001e-05,1817,0.2955823093441811,326,0
2024-11-22,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.6,1.6000000000000003e-05,2.6000000000000002e-05,1.3000000000000001e-05,2.0,-13.0,11.0,957.0,576.4545454545455,0.0,0.0,3.0,0.0,9.000000000000048e-06,20.0,0.0,15.0,0.0,1.218571428571428e-05,39.0,0.0,25.0,1.0,1.725000000000001e-05,74.0,1.1024851686165345e-05,2.0250487387945545e-05,1.8173583523059447,0.01524117970204948,0.5444240168129524,1.0,4.0,1.0,0.00018,1818,0.29408796917285734,327,0
2024-11-23,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,2.7400000000000002e-05,9.133333333333335e-06,3.0,-3.6666666666666665,7.0,764.0,442.2857142857143,0.0,0.0,4.0,0.0,9.000000000000048e-06,23.0,0.0,16.0,0.0,1.1471428571428563e-05,41.0,0.0,26.0,1.0,1.7178571428571437e-05,79.0,1.1016567790776897e-05,1.9017089069552807e-05,1.8630187642294584,0.011430884776537108,0.5792983221819634,0.0,1.0,0.0,2.8e-05,1819,0.29259290976608054,328,0
2024-11-24,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,1.1000000000000001e-05,1.1000000000000001e-05,1.0,21.0,2.0,317.0,314.0,0.0,0.0,5.0,0.0,1.2666666666666713e-05,20.0,0.0,17.0,0.0,1.2285714285714281e-05,37.0,0.0,24.0,0.0,1.1250000000000007e-05,78.0,1.1011045193851266e-05,1.7948143860279102e-05,1.6472640731720938,0.00857316358240283,0.6134921404446576,0.0,3.0,0.0,4.2000000000000004e-05,1820,0.29109713478023796,329,0
2024-11-25,0.0,8.0,0.0,0.0,1.0,1.0,2.0,9.4,9.400000000000001e-05,0.00019800000000000002,2.4750000000000002e-05,3.0,-6.125,9.0,1092.0,573.6666666666666,0.0,0.0,11.0,1.0,3.8666666666666714e-05,18.0,0.0,14.0,1.0,2.042857142857142e-05,42.0,0.0,30.0,1.0,1.6964285714285725e-05,84.0,3.867403012923418e-05,2.808839134557522e-05,3.235448054879071,0.2564298726868022,1.376868815783091,0.0,1.0,0.0,1.1000000000000001e-05,1821,0.2896006478734685,330,0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,562.0,562.0,0.0,0.0,9.0,1.0,3.5000000000000044e-05,12.0,0.0,14.0,1.0,2.042857142857142e-05,39.0,0.0,30.0,1.0,1.637857142857144e-05,77.0,2.5782686752822787e-05,2.4343272499498525e-05,2.426586041159303,0.19232240451510163,1.0591298582946855,0.0,1.0,1.0,7.2e-05,1822,0.2881034527056509,331,0
2024-11-27,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1e-05,1.3500000000000001e-05,6.750000000000001e-06,1.0,-12.5,4.0,854.0,671.75,0.0,0.0,9.0,1.0,3.466666666666671e-05,14.0,0.0,14.0,1.0,2.0285714285714282e-05,39.0,0.0,29.0,1.0,1.587857142857144e-05,76.0,2.0521791168548524e-05,2.2430836166232056e-05,2.069939530869477,0.1442418033863262,0.9148919378869408,1.0,9.0,1.0,0.0002,1823,0.2866055529383961,332,0
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610.0,461.0,0.0,0.0,1.0,0.0,3.3333333333333744e-06,7.0,0.0,14.0,1.0,2.0285714285714282e-05,36.0,0.0,29.0,1.0,1.587857142857144e-05,71.0,1.3681194112365682e-05,1.9440058010734447e-05,1.5524546481521078,0.10818135253974465,0.7037630291438006,0.0,4.0,0.0,2e-05,1824,0.28510695223503957,333,0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,729.0,552.25,0.0,0.0,1.0,0.0,3.3333333333333744e-06,10.0,0.0,12.0,1.0,1.7999999999999997e-05,29.0,0.0,27.0,1.0,1.5092857142857153e-05,68.0,9.120796074910455e-06,1.6848050275969855e-05,1.1643409861140808,0.08113601440480847,0.5413561762644621,0.0,2.0,0.0,1.2e-05,1825,0.2836076542606291,334,0
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,749.0,690.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,1.0,1.6428571428571422e-05,24.0,0.0,26.0,1.0,1.395000000000001e-05,65.0,6.08053071660697e-06,1.4601643572507208e-05,0.8732557395855606,0.060852010803606346,0.41642782789574,0.0,5.0,0.0,1.4e-05,1826,0.2821076626819194,335,0
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,467.0,428.6666666666667,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,1.485714285714285e-05,25.0,0.0,26.0,1.0,1.3571428571428582e-05,62.0,4.053687144404647e-06,1.265475776283958e-05,0.6549418046891704,0.045639008102704756,0.3203290983813385,0.0,12.0,1.0,5.5e-05,1827,0.28060698116736105,336,1
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,572.0,405.6666666666667,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.428571428571421e-06,19.0,0.0,15.0,1.0,1.0928571428571439e-05,61.0,2.7024580962697647e-06,1.0967456727794302e-05,0.49120635351687775,0.034229256077028564,0.2464069987548758,0.0,5.0,0.0,4.1e-05,1828,0.27910561338709106,337,1
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.0,555.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.428571428571421e-06,21.0,0.0,15.0,1.0,1.0928571428571439e-05,60.0,1.8016387308465098e-06,9.505129164088394e-06,0.36840476513765824,0.025671942057771423,0.18954384519605832,1.0,15.0,2.0,0.00022999999999999998,1829,0.2776035630129264,338,1
2024-12-04,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.3,2.3e-05,5e-05,1.6666666666666667e-05,2.0,-10.333333333333334,1.0,273.0,273.0,0.0,0.0,3.0,0.0,7.666666666666708e-06,7.0,0.0,3.0,0.0,3.285714285714278e-06,18.0,0.0,17.0,1.0,1.1785714285714296e-05,57.0,8.867759153897673e-06,1.1304445275543275e-05,1.0263035738532438,0.019253956543328565,0.7844488550962092,0.0,7.0,0.0,2.7000000000000002e-05,1830,0.276100833718352,339,1
2024-12-05,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.5,2.5e-05,4.600000000000001e-05,1.5333333333333334e-05,2.0,-14.333333333333334,6.0,1096.0,521.5,0.0,0.0,6.0,0.0,1.600000000000004e-05,10.0,0.0,6.0,0.0,6.8571428571428495e-06,22.0,0.0,20.0,1.0,1.3571428571428582e-05,58.0,1.4245172769265116e-05,1.3130519238804171e-05,1.519727680389933,0.014440467407496424,1.0848902857677438,0.0,1.0,0.0,1.5000000000000002e-05,1831,0.2745974291785133,340,1
2024-12-06,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.4,1.4e-05,1.4e-05,1.4e-05,1.0,-8.0,4.0,795.0,473.5,0.0,0.0,7.0,0.0,2.0666666666666707e-05,11.0,0.0,7.0,0.0,8.85714285714285e-06,22.0,0.0,19.0,1.0,1.3428571428571437e-05,51.0,1.416344851284341e-05,1.3246450006963615e-05,1.3897957602924498,0.010830350555622316,1.0692259817081355,0.0,1.0,0.0,1.2e-05,1832,0.2730933530702086,341,1
2024-12-07,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.2,3.2000000000000005e-05,5.500000000000001e-05,2.7500000000000004e-05,1.0,-7.5,7.0,437.0,362.2857142857143,0.0,0.0,6.0,0.0,2.366666666666671e-05,17.0,0.0,9.0,0.0,1.3428571428571422e-05,27.0,0.0,19.0,1.0,1.492857142857144e-05,51.0,2.010896567522894e-05,1.5746923339368466e-05,1.5423468202193376,0.008122762916716736,1.2770091808953592,0.0,3.0,1.0,9.400000000000001e-05,1833,0.2715886090718766,342,1
2024-12-08,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.5,0.00022000000000000003,0.00023500000000000005,0.00011750000000000002,1.0,-7.0,2.0,677.0,535.5,0.0,1.0,4.0,0.0,8.866666666666673e-05,13.0,1.0,10.0,0.0,4.485714285714286e-05,26.0,1.0,19.0,1.0,2.985714285714287e-05,51.0,8.673931045015263e-05,4.2980666894119346e-05,1.406760115164503,0.006092072187537552,2.018100618676542,0.0,2.0,0.0,1.4e-05,1834,0.2700832008635909,343,0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,335.0,292.5,0.0,1.0,3.0,0.0,8.400000000000005e-05,11.0,1.0,10.0,0.0,4.485714285714286e-05,25.0,1.0,11.0,0.0,2.3142857142857156e-05,44.0,5.782620696676842e-05,3.724991130823677e-05,1.0550700863733773,0.004569054140653163,1.552385091289648,0.0,0.0,0.0,8.2e-06,1835,0.2685771321270494,344,0
2024-12-10,2.0,4.0,0.0,0.0,1.0,0.0,2.0,6.4,6.400000000000001e-05,0.0001215,2.025e-05,2.0,-11.333333333333334,13.0,1005.0,573.3076923076923,0.0,1.0,5.0,1.0,9.466666666666673e-05,17.0,1.0,14.0,1.0,5.4e-05,35.0,1.0,15.0,1.0,2.771428571428573e-05,56.0,5.988413797784561e-05,4.0816589800471866e-05,1.7913025647800331,0.25342679060548995,1.4671519171636753,0.0,2.0,0.0,1.7e-05,1836,0.2670704065455648,345,0
2024-12-11,1.0,3.0,0.0,0.0,1.0,0.0,2.0,6.7,6.7e-05,0.00011570000000000001,2.8925000000000002e-05,3.0,3.5,7.0,1167.0,647.2857142857143,0.0,0.0,7.0,2.0,4.3666666666666714e-05,22.0,1.0,14.0,2.0,6.028571428571428e-05,41.0,1.0,17.0,2.0,3.17857142857143e-05,59.0,6.225609198523041e-05,4.430771116040895e-05,2.093476923585025,0.44007009295411753,1.40508481153184,0.0,0.0,0.0,0.0,1837,0.26556302780405594,346,0
2024-12-12,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.2,2.2000000000000003e-05,3.8e-05,1.9e-05,1.0,-18.0,4.0,754.0,526.0,0.0,0.0,9.0,2.0,5.100000000000005e-05,24.0,1.0,13.0,2.0,5.985714285714286e-05,39.0,1.0,19.0,2.0,3.335714285714287e-05,61.0,4.883739465682027e-05,4.1333349672354425e-05,2.0701076926887687,0.3300525697155881,1.1815494036643464,0.0,2.0,0.0,1.1000000000000001e-05,1838,0.26405499958904044,347,0
2024-12-13,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2e-05,4.210000000000001e-05,1.0525000000000002e-05,3.0,-14.75,7.0,796.0,467.14285714285717,0.0,0.0,8.0,1.0,3.633333333333338e-05,18.0,1.0,15.0,2.0,6.071428571428572e-05,42.0,1.0,22.0,2.0,3.4785714285714296e-05,64.0,3.9224929771213514e-05,3.848890304937383e-05,2.3025807695165765,0.24753942728669107,1.0191230890861063,0.0,1.0,0.0,1.6000000000000003e-05,1839,0.2625463255886227,348,0
2024-12-14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7e-06,3.7e-06,3.7e-06,1.0,-15.0,7.0,748.0,477.14285714285717,0.0,0.0,5.0,0.0,1.5233333333333381e-05,18.0,1.0,13.0,2.0,5.667142857142857e-05,42.0,1.0,22.0,2.0,3.505000000000001e-05,69.0,2.7383286514142342e-05,3.385038264279065e-05,1.7269355771374324,0.18565457046501826,0.8089505753334327,0.0,0.0,0.0,5.299999999999999e-06,1840,0.2610370094924876,349,0
2024-12-15,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.1,3.1e-05,3.82e-05,1.91e-05,2.0,3.5,10.0,1252.0,578.7,0.0,0.0,4.0,0.0,1.8233333333333378e-05,24.0,0.0,13.0,2.0,2.9671428571428564e-05,50.0,1.0,23.0,2.0,3.726428571428573e-05,76.0,2.8588857676094894e-05,3.34703316237519e-05,1.5452016828530744,0.13924092784876368,0.854155196233762,0.0,11.0,0.0,3.7000000000000005e-05,1841,0.25952705499189044,350,0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,502.0,404.6666666666667,0.0,0.0,1.0,0.0,1.1566666666666715e-05,20.0,0.0,13.0,2.0,2.9671428571428564e-05,51.0,1.0,23.0,2.0,3.726428571428573e-05,76.0,1.905923845072993e-05,2.900762074058498e-05,1.1589012621398056,0.10443069588657276,0.6570424586413555,0.0,0.0,0.0,0.0,1842,0.25801646577964654,351,0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3161.0,978.8,0.0,0.0,1.0,0.0,1.033333333333338e-05,18.0,0.0,9.0,1.0,2.0528571428571423e-05,43.0,1.0,23.0,2.0,3.726428571428573e-05,78.0,1.2706158967153287e-05,2.5139937975173648e-05,0.8691759466048542,0.07832302191492957,0.5054172758779657,0.0,1.0,0.0,1.1000000000000001e-05,1843,0.25650524555012566,352,0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,620.0,420.42857142857144,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,1.095714285714285e-05,43.0,1.0,20.0,2.0,3.562142857142858e-05,84.0,8.470772644768857e-06,2.1787946245150496e-05,0.6518819599536406,0.05874226643619717,0.38878251990612744,0.0,0.0,0.0,0.0,1844,0.25499339799923776,353,0
2024-12-19,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.8,3.8e-05,7.1e-05,2.3666666666666668e-05,2.0,-16.0,4.0,814.0,525.25,0.0,0.0,3.0,0.0,1.2666666666666714e-05,16.0,0.0,7.0,0.0,1.3242857142857135e-05,43.0,1.0,20.0,2.0,3.6550000000000014e-05,82.0,1.8313848429845906e-05,2.3949553412463764e-05,1.2389114699652306,0.04405669982714787,0.7646843393879345,0.0,2.0,0.0,1.6000000000000003e-05,1845,0.25348092682442963,354,0
2024-12-20,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.5,2.5e-05,5.5400000000000005e-05,1.8466666666666667e-05,3.0,-17.333333333333332,10.0,719.0,469.4,0.0,0.0,5.0,0.0,2.100000000000005e-05,21.0,0.0,6.0,0.0,1.395714285714285e-05,46.0,1.0,21.0,2.0,3.73357142857143e-05,88.0,2.054256561989727e-05,2.4089612957468595e-05,1.4291836024739228,0.0330425248703609,0.8527561508010191,0.0,2.0,0.0,1.1000000000000001e-05,1846,0.2519678357246728,355,0
2024-12-21,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.9,1.9e-05,2.85e-05,1.425e-05,1.0,-16.5,6.0,897.0,560.8333333333334,0.0,0.0,6.0,0.0,2.7333333333333382e-05,20.0,0.0,7.0,0.0,1.6142857142857138e-05,45.0,1.0,20.0,2.0,3.640714285714287e-05,87.0,2.0028377079931514e-05,2.341099789647278e-05,1.321887701855442,0.024781893652770674,0.8555114638214157,0.0,1.0,0.0,1.1000000000000001e-05,1847,0.2504541284004535,356,0
2024-12-22,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,3.2000000000000005e-05,1.0666666666666669e-05,2.0,-17.666666666666668,9.0,704.0,519.1111111111111,0.0,0.0,6.0,0.0,1.833333333333338e-05,25.0,0.0,9.0,0.0,1.328571428571428e-05,44.0,0.0,22.0,2.0,2.147857142857144e-05,94.0,1.7018918053287676e-05,2.1756198176943077e-05,1.7414157763915816,0.018586420239578003,0.7822560685866565,0.0,8.0,1.0,9.400000000000001e-05,1848,0.24893980855376657,357,1
2024-12-23,0.0,3.0,0.0,0.0,1.0,1.0,2.0,8.9,8.900000000000001e-05,0.000109,3.633333333333333e-05,3.0,-3.0,6.0,846.0,553.1666666666666,0.0,0.0,7.0,1.0,3.966666666666672e-05,21.0,0.0,12.0,1.0,2.6e-05,47.0,0.0,25.0,3.0,2.7835714285714296e-05,98.0,4.101261203552512e-05,3.072203842001733e-05,2.056061832293686,0.26393981517968357,1.3349573838434767,0.0,0.0,0.0,0.0,1849,0.24742487988810502,358,1
2024-12-24,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.7,4.7000000000000004e-05,0.000154,1.925e-05,4.0,-10.5,6.0,1104.0,591.1666666666666,0.0,0.0,14.0,1.0,4.900000000000005e-05,21.0,0.0,20.0,1.0,3.271428571428571e-05,48.0,0.0,29.0,2.0,2.6621428571428584e-05,91.0,4.3008408023683416e-05,3.2892433297348355e-05,3.542046374220265,0.19795486138476268,1.3075471685200792,0.0,1.0,0.0,1e-05,1850,0.24590934610844842,359,1
